date_stamp,date,day,month,year,city,state,location,geo_longitude,geo_latitude,geo_accuracy,shape,summary
41830,7/10/14,10,7,2014,Rothesay (Canada),NB,"Rothesay (Canada), NB",-65.9879398,45.3815475,administrative,Fireball,Two bright orange firey balls flying overhead as family star gazes on deck; one disappears and becomes see through.
41830,7/10/14,10,7,2014,Tulsa,OK,"Tulsa, OK",-95.9904093,36.1524357,city,Fireball,Slow moving fireball.
41830,7/10/14,10,7,2014,Ventura,CA,"Ventura, CA",-119.3105822,34.364744,city,Triangle,3 objects in a line formed a line and disappeared with amazing speed in to the night sky.
41830,7/10/14,10,7,2014,Andalusia,AL,"Andalusia, AL",-86.48012841,31.313056,city,Fireball,Bright orange orb zero sound half the sky in a minute seemed to reach orbit and dissapear.
41830,7/10/14,10,7,2014,Cromwell,CT,"Cromwell, CT",-72.6453705,41.5950989,town,Fireball,"Two Large Fireballs witnessed in Cromwell, CT."
41830,7/10/14,10,7,2014,Long Beach,NY,"Long Beach, NY",-73.657861,40.5885116,city,Fireball,"Fireball appears streaking from nowhere; starts to smoke stops then disappear, leaving the the short exhaust trail."
41830,7/10/14,10,7,2014,Carlisle,PA,"Carlisle, PA",-77.1893888,40.201824,administrative,Sphere,A shiny sphere with a black band appeared to be falling from the sky then darted west and out of sight.
41830,7/10/14,10,7,2014,Manchester,MI,"Manchester, MI",-71.4547891,42.9956397,city,Circle,Bright white light motionless.
41830,7/10/14,10,7,2014,Fredericton (Canada),NB,"Fredericton (Canada), NB",-66.6437529,45.9646491,city,Circle,"Unusual object, covered with extremely bright, white lights seen hovering over the downtown core of FREDERICTON, N.B."
41830,7/10/14,10,7,2014,Gassville,AR,"Gassville, AR",-92.48415233,36.2831465,city,Circle,Twinkling unidentified object toward east.
41830,7/10/14,10,7,2014,South Seattle,WA,"South Seattle, WA",-122.312903,47.5614876,hamlet,Fireball,Flashing yellow/white presumed fireball in SW sky.
41830,7/10/14,10,7,2014,Ragland,WV,"Ragland, WV",-82.1273537,37.7026039,hamlet,Disk,"Round object, hovering in sky, emanating a glowing light, came down in circular motion, disappearing back into the clouds."
41829,7/9/14,9,7,2014,Lincoln,NH,"Lincoln, NH",-71.6700809,44.0456225,administrative,Oval,"The craft was hovering above the tree line circling the area, going back and forth. The craft then shot down the mountain at a speed t"
41829,7/9/14,9,7,2014,Stillwater,MN,"Stillwater, MN",-92.8134982,45.0564041,city,Light,Bright light 2 circles floating then disapeared into thin air like dust.
41829,7/9/14,9,7,2014,Lexington,KY,"Lexington, KY",-84.4970393,38.0464066,city,Circle,A very bright light that moved quickly and low across a large distance.
41829,7/9/14,9,7,2014,Easton,PA,"Easton, PA",-75.2099866,40.6916081,city,Oval,3 objects seen flying in a straight line. 1 minute apart from each other they would dissappear into thin air. They were red and orange
41829,7/9/14,9,7,2014,Winooski,VT,"Winooski, VT",-73.1828073,44.4949995,administrative,Fireball,"1 round orange fireball! HUGE, no noise. Over winooski VT 10:17pm 7/9/2014, 2 witnesses."
41829,7/9/14,9,7,2014,Holden Beach,NC,"Holden Beach, NC",-78.3038892,33.9135061,administrative,Light,"5-6 moving lights at low altitudes were seen traveling above Ocean Boulevard, Holden Beach. Some lights were orange, some were white. T"
41829,7/9/14,9,7,2014,Yarmouthport,MA,"Yarmouthport, MA",-70.21384068,41.7151891,golf_course,Other,"I was on my deck looking at the stars.. Saw a ""star"" moving rapidly and in a right to left motion. I thought it was a plane."
41829,7/9/14,9,7,2014,Lincoln,NH,"Lincoln, NH",-71.6700809,44.0456225,administrative,Sphere,Blueish green sphere moving back an forth on top of Mountain.
41829,7/9/14,9,7,2014,Johnstown,PA,"Johnstown, PA",-78.9219698,40.3267407,city,Circle,Saw three large red orbs moving slowly above Johnstown that simply disappeared after changed colors a few times.
41829,7/9/14,9,7,2014,Williston,VT,"Williston, VT",-73.068181,44.4375513,village,Unknown,"Flashing white and red light in the sky over Williston, VT."
41829,7/9/14,9,7,2014,Mountain View,MO,"Mountain View, MO",-91.703755,36.9953322,city,Light,Round bright white light following our car down our country road.
41829,7/9/14,9,7,2014,Elizabeth,WV,"Elizabeth, WV",-81.3952725,39.0633754,administrative,Light,Bright light shooting across the sky.
41829,7/9/14,9,7,2014,Easley,SC,"Easley, SC",-82.5817053,34.8269276,city,Disk,2 Black Disc shaped ufo's fly overhead; incredible speed.
41829,7/9/14,9,7,2014,Wichita,KS,"Wichita, KS",-97.3375448,37.6922361,city,Cylinder,"Silver ""pool noodle"" high in the daytime sky, moving slowly and turning as if powered. Disappeared quickly."
41829,7/9/14,9,7,2014,Buhl,ID,"Buhl, ID",-114.7594946,42.5990714,city,Sphere,Orange orbs.
41829,7/9/14,9,7,2014,Beaumont,CA,"Beaumont, CA",-116.977248,33.9294606,city,Egg,Bright egg shape light. ((NUFORC Note: Possible sighting of Venus in the SE sky?? PD))
41829,7/9/14,9,7,2014,Oneida,NY,"Oneida, NY",-75.6512931,43.0925684,town,Triangle,Red triangle shape UFO Slowly appeared near moon and hovered for about 15 minutes.
41829,7/9/14,9,7,2014,Santa Rosa,CA,"Santa Rosa, CA",-122.7144314,38.4404675,city,Circle,"Hello, and thanks so much for your work. I always listen to your reports on C2C.
Technically this is ufo, but I don‰Û¡Å¡Å_t know if it was"
41828,7/8/14,8,7,2014,Saint Augustine,FL,"Saint Augustine, FL",-81.314517,29.894691,administrative,Circle,"Very bright, white stationary object for approx. 2 min. then moved eastward."
41828,7/8/14,8,7,2014,El Cajon,CA,"El Cajon, CA",-116.9625269,32.7947731,city,Unknown,Red Orb over El Cajon again!
41828,7/8/14,8,7,2014,Carol Stream,IL,"Carol Stream, IL",-88.1347927,41.9125286,administrative,Oval,Orange globe over Carol Stream.
41828,7/8/14,8,7,2014,Carol Stream,IL,"Carol Stream, IL",-88.1347927,41.9125286,administrative,Sphere,Orange pulsing light over Carol Stream.
41828,7/8/14,8,7,2014,Parkersburg,WV,"Parkersburg, WV",-81.5615135,39.2667418,city,Triangle,Triangular shadow moving slightly below the moon.
41828,7/8/14,8,7,2014,Perrysburg,OH,"Perrysburg, OH",-83.627157,41.556996,city,Circle,"My girlfriend and I saw 3 low flying fiery orange circles flying in formation, then moving erratically, then disappeared."
41828,7/8/14,8,7,2014,Apalachicola,FL,"Apalachicola, FL",-84.9832435,29.7257675,administrative,Light,A large spherical orange light appeared over the gulf and blinked several times. Several minutes later two planes approached.
41828,7/8/14,8,7,2014,Torrance,CA,"Torrance, CA",-118.3406288,33.8358492,city,Changing,"8 Red-Orange Lights Rising off Redondo Beach, CA, coast."
41828,7/8/14,8,7,2014,Wakefield,MA,"Wakefield, MA",-71.0728306,42.506484,administrative,Cylinder,"Cylinder shaped object flying within our atmosphere in a North-Easterly direction, seen by Father & Daughter, both Public Accountants."
41828,7/8/14,8,7,2014,Paterson,NJ,"Paterson, NJ",-74.171811,40.9167654,city,Triangle,Hard to believe by word but with the video you will believe it. ((NUFORC Note: Lens flare from car's taillight. PD))
41828,7/8/14,8,7,2014,Athens,OH,"Athens, OH",-82.1012555,39.3292396,city,Fireball,"The three fireballs streak across the sky not to far from the big dipper, to give an orientation in the sky. They were too bright to b"
41828,7/8/14,8,7,2014,Sterling Heights,MI,"Sterling Heights, MI",-83.0302033,42.5803122,city,Circle,Small red light circle hovering in the sky.
41828,7/8/14,8,7,2014,Jasper,AR,"Jasper, AR",-93.1865659,36.0081324,village,Formation,Red/orange lights seen over NW Arkansas.
41828,7/8/14,8,7,2014,Dacula,GA,"Dacula, GA",-83.8979573,33.9887165,administrative,Disk,"((HOAX??)) So, my cousin and I were playing xbox, and all of the sudden when I looked out the window at the top of the stairs."
41828,7/8/14,8,7,2014,Joplin,MO,"Joplin, MO",-94.513281,37.0842271,city,Teardrop,Close encounter with teardrop-shaped UFO and side effects.
41827,7/7/14,7,7,2014,Shortsville,NY,"Shortsville, NY",-77.2206913,42.9559145,administrative,Light,Very large color changing light rising from tree line then fading and flying directly overhead.
41827,7/7/14,7,7,2014,Austin,TX,"Austin, TX",-97.7436995,30.2711286,city,Sphere,Blue floating orb.
41827,7/7/14,7,7,2014,Salt Lake City,UT,"Salt Lake City, UT",-111.8904308,40.7670126,city,Fireball,Flickering orange object moving slowly and steadily like a plane.
41827,7/7/14,7,7,2014,Kansas City,MO,"Kansas City, MO",-94.5630298,39.0844687,city,Disk,Neon blue and purple flying disk object over Kansas City.
41827,7/7/14,7,7,2014,Wolf Point,MT,"Wolf Point, MT",-105.6405566,48.0905736,city,Flash,White bright lights that can dim and flash and change direction.
41827,7/7/14,7,7,2014,Charlotte,NC,"Charlotte, NC",-80.8431268,35.2270869,city,Light,6-10 star like objects moving in quickly in patterns and raced out of sight over Charlotte sky.
41827,7/7/14,7,7,2014,Arlington,VA,"Arlington, VA",-77.0841585,38.8903961,administrative,Circle,Stationary white light observed by two people for several minutes.
41827,7/7/14,7,7,2014,Wilmington,NC,"Wilmington, NC",-77.9447107,34.2257282,city,Fireball,3-4 orange flashing fireball orbs randomly appearing and disappearing near state port.
41827,7/7/14,7,7,2014,Conway,SC,"Conway, SC",-79.0478143,33.8360035,city,Sphere,"Orange balls of light going from beach area toward Loris area, seen from downtown Conway."
41827,7/7/14,7,7,2014,Los Angeles,CA,"Los Angeles, CA",-118.2427025,34.0536781,city,Unknown,UFO made of lights photographed in Hollywood.
41827,7/7/14,7,7,2014,Las Vegas,NV,"Las Vegas, NV",-115.149225,36.1662859,city,Other,Bright object in sky- middle of day. Moving across the sky then pulling away.
41827,7/7/14,7,7,2014,Vienna,OH,"Vienna, OH",-80.6642432,41.2378345,village,Circle,The small circular orange object was silent and not moving in the direction that the planes normally do in this area.
41827,7/7/14,7,7,2014,Corona,CA,"Corona, CA",-121.9969063,37.0066161,peak,Oval,Oval white light in corona.
41827,7/7/14,7,7,2014,Applegate,OR,"Applegate, OR",-123.1683833,42.2570662,hamlet,Unknown,Neon green meteorite falling behind mountain followed by direct appearance of red blinking craft over mountain.
41826,7/6/14,6,7,2014,Columbia,SC,"Columbia, SC",-81.0348144,34.0007104,city,Light,White light split into two white lights.
41826,7/6/14,6,7,2014,Goodland,KS,"Goodland, KS",-101.7101722,39.350833,city,Sphere,Giant bright light.
41826,7/6/14,6,7,2014,Garfield,AR,"Garfield, AR",-93.96976792,36.469359,administrative,Triangle,Solid orange/red; traveling about as fast as a low flying plane over Beaver Lake; completely silent.
41826,7/6/14,6,7,2014,Independence,OR,"Independence, OR",-123.1913034,44.8560029,city,Fireball,Flashing fireball.
41826,7/6/14,6,7,2014,Milford,OH,"Milford, OH",-84.2958988,39.174625,city,Oval,"Orange glowing object appeared to be on fire hovering over Milford, Ohio."
41826,7/6/14,6,7,2014,Johnston,RI,"Johnston, RI",-71.5412101,41.8310404,town,Sphere,Thee Orange Redished Spheres appeared from behind a row of pine trees.
41826,7/6/14,6,7,2014,Pahrump,NV,"Pahrump, NV",-115.9839128,36.2083012,administrative,Unknown,Two pin spot lights bridged my a red or orange connecter. Lights switched brighter on me.
41826,7/6/14,6,7,2014,Shaler,PA,"Shaler, PA",-80.4861649,40.161289,service,Light,3 bright orange orbs hovered then flew east at 300 mph.
41826,7/6/14,6,7,2014,Lewis Center,OH,"Lewis Center, OH",-83.0101843,40.1983958,hamlet,Circle,2 orange reddish circle shapes fly over from south to north at a rapid pace and suddenly disappear.
41826,7/6/14,6,7,2014,BattleCreek,MI,"BattleCreek, MI",-77.6262579,37.403387,residential,Circle,Large white circular object.
41826,7/6/14,6,7,2014,Lancaster,PA,"Lancaster, PA",-76.3056686,40.03813,city,Light,"Mysterious light flashing red, blue, and green left of a firework show in Lancaster, PA."
41826,7/6/14,6,7,2014,Alexandria,VA,"Alexandria, VA",-77.0470229,38.8051095,city,Light,3 flickering reddish orange light in triangular form.
41826,7/6/14,6,7,2014,Lewisberry,PA,"Lewisberry, PA",-76.8596945,40.1350929,administrative,Cone,Bright Orange Slow Moving Ball of Fire Moving Through The Sky.
41826,7/6/14,6,7,2014,York,PA,"York, PA",-76.727392,39.962398,city,Fireball,Six objects with the appearance of an orange afterburner glow traveling in sequence and seemingly spaced evenly on same path.
41826,7/6/14,6,7,2014,Atlantic Beach,NC,"Atlantic Beach, NC",-76.7402108,34.6990505,administrative,Light,Looked north @ 50€_èà and noticed a white Orange light. At first I thought it was an aircraft and didn't pay much notice.
41826,7/6/14,6,7,2014,Point Pleasant,NJ,"Point Pleasant, NJ",-74.0681931,40.0831714,administrative,Circle,Bright orange circular shape. Watched it going north up the beach. Glow of object went off but could still see outline of object.
41826,7/6/14,6,7,2014,Queen Creek,AZ,"Queen Creek, AZ",-111.5855187,33.221613,administrative,Triangle,"Triangle shaped aircraft over Queen Creek, AZ."
41826,7/6/14,6,7,2014,Topeka,KS,"Topeka, KS",-95.6775557,39.0490111,city,Cylinder,"Pill shaped, bright object with no wings over Topeka, KS."
41826,7/6/14,6,7,2014,Calera,AL,"Calera, AL",-86.7505733,33.1035045,city,Fireball,Orange glowing fireball over central Alabama.
41826,7/6/14,6,7,2014,Davenport,FL,"Davenport, FL",-81.6017417,28.1614046,administrative,Light,1 singular light occurred and then approximately about 10 minutes late another appeared to the right of it and 5 min. after that one.
41826,7/6/14,6,7,2014,Schenectady,NY,"Schenectady, NY",-74.021672,42.8095455,administrative,Fireball,Fireball went over Schenectady.
41826,7/6/14,6,7,2014,Seekonk,MA,"Seekonk, MA",-71.3369973,41.808434,administrative,Other,"5 objects in ""V"" pattern on I-195 East in Massachusetts."
41826,7/6/14,6,7,2014,Lafayette,LA,"Lafayette, LA",-92.0198427,30.2240897,city,Circle,Small dark object moving slowly flashing bright blue light every few seconds.
41826,7/6/14,6,7,2014,Tacoma,WA,"Tacoma, WA",-122.4398746,47.2495798,city,Light,1 big one 9 small ones.
41826,7/6/14,6,7,2014,Clarkesville,GA,"Clarkesville, GA",-83.5248933,34.6125971,administrative,Light,"Clarkesville, GA 3 lights flashing red and green float and seem to bounce in the sky."
41826,7/6/14,6,7,2014,Mount Eden,KY,"Mount Eden, KY",-85.1510647,38.0561799,hamlet,Changing,"Object moving slowly and then becoming stationary in eastern sky in Shelby County, Ky, then speeding away."
41826,7/6/14,6,7,2014,New Freedom,PA,"New Freedom, PA",-76.7013609,39.7378811,administrative,Light,I saw 2 golden yellow balls of light flying slowly through the sky. Had to get off highway to follow them.
41826,7/6/14,6,7,2014,Macon,GA,"Macon, GA",-83.6324022,32.8406946,city,Sphere,Sphere shaped object hovering within the clouds.
41826,7/6/14,6,7,2014,Upland,CA,"Upland, CA",-117.6483876,34.09751,city,Triangle,Unidentified flying object was spotted in Upland California flashing red lights.
41825,7/5/14,5,7,2014,Edgewater,MD,"Edgewater, MD",-76.549962,38.9570566,hamlet,Unknown,"Sighting appeared airborne as bright red/orange object, possibly circular, with bright white center and glowing flame similar to hot ai"
41825,7/5/14,5,7,2014,Virginia Beach,VA,"Virginia Beach, VA",-76.05092502,36.7953025,city,Rectangle,"On July 5 at 11:45 p.m., I was with my dogs in the backyard during their potty break because one is scared of fireworks."
41825,7/5/14,5,7,2014,White House,TN,"White House, TN",-86.6513845,36.4703232,city,Sphere,Four stationary red/orange lights were in the sky above the road on which we were driving for at least a minute.
41825,7/5/14,5,7,2014,Bel Air,MD,"Bel Air, MD",-76.3490396,39.5355063,administrative,Light,White light bright flash.
41825,7/5/14,5,7,2014,East Patchogue,NY,"East Patchogue, NY",-72.9962189,40.7670427,administrative,Light,2 fast moving balls of red/orange light.
41825,7/5/14,5,7,2014,Fergus Falls,MN,"Fergus Falls, MN",-96.0775581,46.2830152,city,Light,2 to 8 balls of light flying around an electrical storm but definitely not ball lightning.
41825,7/5/14,5,7,2014,Fallbrook,CA,"Fallbrook, CA",-117.2511466,33.3764196,town,Light,Cluster of bright lights moving erratically in San DIego County.
41825,7/5/14,5,7,2014,West Babylon,NY,"West Babylon, NY",-73.3536779,40.7126585,administrative,Circle,Was running and saw ufo flying SILENTLY by me. I grew up on us air force bases and kno it was not an airplane. Was about 3-5 thousand f
41825,7/5/14,5,7,2014,Pueblo West,CO,"Pueblo West, CO",-104.7227546,38.3500016,hamlet,Light,"10-15 very bright lights, stationary and some moving very slowly, up, down, right and left."
41825,7/5/14,5,7,2014,Anaheim,CA,"Anaheim, CA",-117.911732,33.8347516,city,Light,Star light in the sky.
41825,7/5/14,5,7,2014,Corpus Christi,TX,"Corpus Christi, TX",-97.3955744,27.8002542,city,Fireball,Small Intelligent Floating Lights.
41825,7/5/14,5,7,2014,Del Mar,CA,"Del Mar, CA",-117.2653146,32.9594891,city,Disk,Strange craft seen over Del Mar Fair.
41825,7/5/14,5,7,2014,Bay Village,OH,"Bay Village, OH",-81.93012118,41.492235,city,Circle,"Unidentified flying objects seen from the lake shore at Bay Village, Ohio, July 5, 2014 at approx. 10:30 p.m."
41825,7/5/14,5,7,2014,Moundsview,MN,"Moundsview, MN",-93.2130329,45.10592,residential,Fireball,"A ball of fire with a white light at the bottom middle, slowly passing by hugging the tree tops!"
41825,7/5/14,5,7,2014,Scottsdale,AZ,"Scottsdale, AZ",-111.8990297,33.5092098,city,Fireball,1 object seen from car. Bright fire orange in color..When first seen it seemed to be lower towards the ground maybe 100 ft.
41825,7/5/14,5,7,2014,Philadelphia,PA,"Philadelphia, PA",-75.163789,39.952335,city,Fireball,Orange ball of light drops something and then leaves.
41825,7/5/14,5,7,2014,Grand Rapids,MI,"Grand Rapids, MI",-85.6680863,42.9633599,city,,"On Saturday, July 5, 2014 I went to sit on my front porch in Grand Rapids Mi at about 10:30p.m. I was only out for a little while, when"
41825,7/5/14,5,7,2014,Lexington,KY,"Lexington, KY",-84.4970393,38.0464066,city,Diamond,"Amber-red diamond swarm of 4 succsessive sightings, each with infant trailing lights, seen over Lexington, KY."
41825,7/5/14,5,7,2014,Lockport,NY,"Lockport, NY",-78.6903133,43.1706125,city,Cylinder,Saw 6 red round objects high in the sky floating from west to east about 10:30PM 7/5/14.
41825,7/5/14,5,7,2014,Ogilvie,MN,"Ogilvie, MN",-93.4263416,45.8321825,city,Flash,Slow blue/whte flash at random intervals and random meandering trajectory. heading generally North.
41825,7/5/14,5,7,2014,Taylor,MI,"Taylor, MI",-83.2696509,42.240872,city,Cylinder,I saw four red/orange objects flying toward me when they got above me they went strait up out of sight within a few seconds.
41825,7/5/14,5,7,2014,East Islip,NY,"East Islip, NY",-73.1856703,40.7320429,administrative,Fireball,Bright orange fireball passing over Central Islip travelling in an East South Easterly direction at approximately 10:30 PM.
41825,7/5/14,5,7,2014,Norwalk,OH,"Norwalk, OH",-82.6157331,41.2425531,city,Unknown,"I took the dogs out and happened to look up. I saw a red light with a halo around it.
It was not a plane or helicopter. I was very f"
41825,7/5/14,5,7,2014,Brooklyn Park,MN,"Brooklyn Park, MN",-93.3443585,45.1004807,city,Light,Very bright light came towards our house and then changed direction and slowly disappeared.
41825,7/5/14,5,7,2014,Quebec (Canada),QC,"Quebec (Canada), QC",-73.1522191,45.0834988,administrative,Light,"2 very fast moving soundless bright red lights heading SE over quebec city at 22:15 Saturday, July 5th."
41825,7/5/14,5,7,2014,Springfield,MO,"Springfield, MO",-93.2982521,37.2153307,city,Fireball,"Fireball north Springfield, Missouri."
41825,7/5/14,5,7,2014,Pottstown,PA,"Pottstown, PA",-75.6496424,40.2452976,administrative,Fireball,"Orange ball moved north, slowed and shifted east."
41825,7/5/14,5,7,2014,Harleysville,PA,"Harleysville, PA",-75.38663765,40.278783,census,Cylinder,"Large bright orange object traveling SW to NE slowed and dimmed turning easterly, No sound or strobe."
41825,7/5/14,5,7,2014,Suwanee,GA,"Suwanee, GA",-84.0712997,34.0514898,city,Disk,Was in the car and saw a bright blue and white light following the road at a low alt.
41825,7/5/14,5,7,2014,Elk Grove Village,IL,"Elk Grove Village, IL",-87.9706457,42.0041236,administrative,Circle,07-05-2014 red glowing circles.
41825,7/5/14,5,7,2014,Harrington,WA,"Harrington, WA",-118.2544187,47.4809872,city,Light,"Peculiar single light seen coursing to the northeast through broken clouds, for approximately 10 seconds."
41825,7/5/14,5,7,2014,Seneca,MO,"Seneca, MO",-94.6110574,36.8414565,city,Oval,Weird orange oval light in sky.
41825,7/5/14,5,7,2014,Albany,OR,"Albany, OR",-123.1059324,44.6365071,city,Light,"Unknown object (light) seen over Albany, Oregon on July 5th, shortly after 10 pm."
41825,7/5/14,5,7,2014,Johnsburg,IL,"Johnsburg, IL",-88.2420315,42.3800209,administrative,Fireball,Fireball over Johnsburg.
41825,7/5/14,5,7,2014,Suwanee,GA,"Suwanee, GA",-84.0712997,34.0514898,city,Light,"Two separate red lights, bright red center, like orbs, flew over back yard trees, slowly with no sound."
41825,7/5/14,5,7,2014,Wilkes-Barre,PA,"Wilkes-Barre, PA",-75.8817316,41.2464824,city,Oval,I saw 4 red lights. flying slow over the mountain in a line they were flying south to north.
41825,7/5/14,5,7,2014,Detroit,MI,"Detroit, MI",-83.0567375,42.3486635,city,Sphere,"Saw something moving across the sky, like a red glow, but yellow at the same time my girl friend thought maybe it was a small plane."
41825,7/5/14,5,7,2014,Brentwood,TN,"Brentwood, TN",-86.7825235,36.0325687,city,Formation,V-shaped formation with cylinder like structures.
41825,7/5/14,5,7,2014,Williamstown,VT,"Williamstown, VT",-72.5414937,44.1217292,village,Fireball,Bright orange fire ball.
41825,7/5/14,5,7,2014,Old Bridge,NJ,"Old Bridge, NJ",-74.34090347,40.399178,census,Light,Saw 9 red lights going across sky not blinking or making any sound. Most came by one at a time except for two which were side by side.
41825,7/5/14,5,7,2014,Lanett,AL,"Lanett, AL",-85.1904971,32.8687391,city,Fireball,Red light not blinking at altitude moving fast then dissappearing all at once sfter passing over.
41825,7/5/14,5,7,2014,Saugus,MA,"Saugus, MA",-71.010051,42.4648183,administrative,Other,2 small orange glowing craft making no noise.
41825,7/5/14,5,7,2014,Saugus,MA,"Saugus, MA",-71.010051,42.4648183,administrative,Triangle,"Speeding Triangular object in Sagus, MA."
41825,7/5/14,5,7,2014,Wallingford,CT,"Wallingford, CT",-72.8231552,41.4570418,town,Fireball,Large burning object heading north going much faster than aircraft.
41825,7/5/14,5,7,2014,Norwalk,CT,"Norwalk, CT",-73.4078968,41.1175966,city,Fireball,Fireball floating west to east.
41825,7/5/14,5,7,2014,Reading,PA,"Reading, PA",-75.9279495,40.335345,city,Other,We saw and object with red orange lights hovering.
41825,7/5/14,5,7,2014,St. Peters,MO,"St. Peters, MO",-90.627881,38.8010514,city,Circle,"Orange glowing object, moves towards me, light goes out I clearly see something circular above me."
41825,7/5/14,5,7,2014,El Monte,CA,"El Monte, CA",-118.036849,34.0751571,city,Changing,An object that looked like Mars bright red and orange sides.
41825,7/5/14,5,7,2014,Cumming,GA,"Cumming, GA",-84.1401926,34.2073196,administrative,Triangle,Odd triangle shaped craft with blue and clear lights.
41825,7/5/14,5,7,2014,Columbus,OH,"Columbus, OH",-83.0007065,39.9622601,city,Fireball,"Reddish orbs flying low altitude Columbus, OH."
41825,7/5/14,5,7,2014,Madison,IN,"Madison, IN",-85.7260804,40.1624531,administrative,Light,"Strange red and green lights shaped and hovering. ((NUFORC Note: Possible ""twinkling"" star? PD))"
41825,7/5/14,5,7,2014,Philadelphia,PA,"Philadelphia, PA",-75.163789,39.952335,city,Circle,"Orange ball of light appears, drops an object, and leaves."
41825,7/5/14,5,7,2014,Fairless Hills,PA,"Fairless Hills, PA",-74.85644449,40.178142,census,Circle,Driving south bound business route 1(Lincoln highway) look up in the SW sky and noticed 3 lights in a triangle pattern.
41825,7/5/14,5,7,2014,Cherry Hill,NJ,"Cherry Hill, NJ",-75.0307264,39.9348351,town,Fireball,"Bright orange fireball seen traveling across night sky from Cherry Hill, NJ, traveling at pretty fast speed. No sound involved."
41825,7/5/14,5,7,2014,Windham,NH,"Windham, NH",-71.304229,42.8006441,administrative,Fireball,Fireball sphere seen at Canobie Lake moving over the trees.
41825,7/5/14,5,7,2014,State College,PA,"State College, PA",-77.8606975,40.794026,administrative,,Multiple flying orange objects.
41825,7/5/14,5,7,2014,Corpus Christi,TX,"Corpus Christi, TX",-97.3955744,27.8002542,city,Fireball,4 glowing fire like spheres in the sky.
41825,7/5/14,5,7,2014,Menifee,CA,"Menifee, CA",-117.1770437,33.6864432,city,Light,Colorful ufo.
41825,7/5/14,5,7,2014,Philadelphia,PA,"Philadelphia, PA",-75.163789,39.952335,city,Sphere,Small orange orb flew from ground and over head.
41825,7/5/14,5,7,2014,Nashua,NH,"Nashua, NH",-71.467566,42.7653662,city,Circle,"Massive Orange Craft Hovering and then flying away making no noise in Nashua, NH."
41825,7/5/14,5,7,2014,Nashua,NH,"Nashua, NH",-71.467566,42.7653662,city,Circle,"Bright orange large slow moving object flying over Nashua, NH."
41825,7/5/14,5,7,2014,Harford County,MD,"Harford County, MD",-76.3048991,39.548545,administrative,Triangle,"There were triangle flying things, and a round thing blocking the top tip of the half moon."
41825,7/5/14,5,7,2014,Greenville,IL,"Greenville, IL",-82.3985105,34.8512316,city,Sphere,"Fast moving amber sphere headed north, turned west and then disappeared."
41825,7/5/14,5,7,2014,West Reading,PA,"West Reading, PA",-75.9474322,40.3337038,administrative,Cylinder,Orange oblong light hovering what seems to be above the moon. There is a haze causing the moon to appear blurry.
41825,7/5/14,5,7,2014,Billerica,MA,"Billerica, MA",-71.268947,42.5584264,administrative,Fireball,Three glowing red yellow fireballs without tails sailing straight over house same route.
41825,7/5/14,5,7,2014,Holbrook,NY,"Holbrook, NY",-73.078443,40.8123205,administrative,Sphere,"3 orange globes in Holbrook, NY, sky."
41825,7/5/14,5,7,2014,San Diego,CA,"San Diego, CA",-117.1627714,32.7174209,city,Diamond,Three diamond shaped objects sighted moving SW of Lindbergh Field.
41825,7/5/14,5,7,2014,Lake Oswego,OR,"Lake Oswego, OR",-122.6706498,45.4206749,city,Fireball,A large fireball that looked like a blimp and gradually got smaller until it disappeared.
41825,7/5/14,5,7,2014,,IN,", IN",-86.1746933,40.3270127,administrative,,((HOAX??)) Orange fireball in sky.
41825,7/5/14,5,7,2014,Bristol,RI,"Bristol, RI",-71.2661597,41.6770463,administrative,Light,Light flying across sky.
41825,7/5/14,5,7,2014,Fairhaven,MA,"Fairhaven, MA",-70.9036487,41.6376043,administrative,Light,"Three Silent Lights Spotted in Fairhaven, MA."
41825,7/5/14,5,7,2014,Bovey,MN,"Bovey, MN",-93.4188185,47.2954963,city,Sphere,Solid black orb steadily floating along the horizon during sunset.
41825,7/5/14,5,7,2014,Furlong,PA,"Furlong, PA",-75.082115,40.2962179,hamlet,Oval,"An oval-shaped object red and pink hovered for approximately 2 minutes then began traveling NE and slowly upward at the same time.
W"
41825,7/5/14,5,7,2014,Portage,IN,"Portage, IN",-87.1761455,41.5758708,city,Formation,At least 16 red orbs were moving in an angular pattern eventually dispersing. The pattern would change periodically.
41825,7/5/14,5,7,2014,Salisbury,MD,"Salisbury, MD",-75.6008881,38.3662114,city,Circle,"We were sitting on the patio when we saw two orange circles at approx 1500-2000 feet. flying objects.
Objects were flying west to ea"
41825,7/5/14,5,7,2014,Westminster,CA,"Westminster, CA",-117.9858921,33.7578041,city,Cylinder,"Object in the sky, Saturday July 5, 2014, 20:16-20:19 PM From Edwards Blvd in Westminster, CA, in a car traveling N. between Bo"
41825,7/5/14,5,7,2014,Rochester,NY,"Rochester, NY",-77.61068605,43.1854754,city,Circle,"Rotating cylinder over Rochester, NY city center."
41825,7/5/14,5,7,2014,Clermont,FL,"Clermont, FL",-81.75219848,28.5395705,administrative,Circle,3 red dots formed a triangle faded away and then came back.
41825,7/5/14,5,7,2014,Gouldsboro,PA,"Gouldsboro, PA",-75.4560183,41.2445293,hamlet,Cigar,6 cigar shaped objects moving around to the left of the moon.
